Index	Color	Pattern/Shape	Density	Orientation	Env. Landmark	UserID
203	2	2	2	0	0	0	0	2	3	1	23
204	2	1	1	0	1	0	0	2	2	1	23
205	2	2	1	0	1	0	0	1	1	2	23
206	2	3	3	0	3	0	1	0	1	1	23
207	2	1	2	0	0	0	1	1	2	0	23
208	2	1	1	0	0	0	0	1	1	1	23
209	2	2	1	0	1	0	0	1	1	2	23
210	2	0	3	0	0	0	2	1	2	0	23
211	1	1	2	0	0	0	1	1	1	0	29
212	1	1	1	0	0	0	0	0	0	1	29
213	2	3	3	0	0	0	2	2	2	1	29
214	1	2	2	0	1	0	1	0	1	1	29
215	1	1	1	0	0	0	0	1	1	1	29
216	1	2	3	0	1	0	0	1	1	0	29
217	1	3	3	0	0	0	0	1	2	0	29
218	1	1	1	0	1	0	0	2	1	2	29
219	1	1	1	0	0	0	0	1	1	1	29
220	1	2	2	0	0	0	0	1	2	1	29
221	3	4	4	0	0	0	1	1	0	2	29
222	1	1	1	0	0	0	0	0	0	1	29
223	1	1	1	0	0	0	0	0	0	1	29
224	1	3	3	0	0	0	0	1	2	1	29
226	1	1	1	0	0	0	0	0	0	1	222
227	1	2	2	0	0	0	1	0	0	1	222
228	1	1	2	0	2	0	1	0	0	0	222
229	1	2	2	0	0	0	0	1	2	1	222
230	1	2	2	0	0	0	0	1	3	0	222
231	1	1	1	0	1	0	0	1	0	0	222
232	1	2	3	0	1	0	1	0	0	0	222
233	1	1	1	0	0	0	0	1	1	0	222
234	1	2	2	0	0	0	0	0	1	1	222
235	1	1	1	0	0	0	0	1	1	1	222
236	1	1	3	0	0	0	0	1	1	2	222
237	1	2	2	0	0	0	0	1	1	2	222
238	1	1	1	0	0	0	1	0	0	1	222
239	1	1	1	0	0	0	0	0	1	0	4
240	1	1	0	0	0	0	1	0	0	0	4
241	1	1	1	0	1	0	0	1	0	1	4
242	1	1	1	0	0	0	2	0	1	0	4
243	1	1	1	0	1	0	0	1	0	1	4
244	1	1	1	0	1	0	0	1	0	1	4
246	1	1	1	0	0	0	0	0	0	0	4
247	1	1	0	0	0	0	1	0	0	0	4
249	1	1	1	0	0	0	1	1	1	1	4
250	1	1	1	0	1	0	2	2	0	2	4
251	1	1	1	0	1	0	0	1	0	1	4
252	1	1	1	0	0	0	0	1	1	1	4
253	1	1	1	0	0	0	0	1	0	1	8
254	1	1	1	0	0	0	0	0	0	0	8
255	1	1	1	0	0	0	0	1	0	1	8
256	1	1	2	0	0	0	1	1	1	1	8
257	1	1	2	0	0	0	1	0	0	0	8
258	2	1	2	2	0	0	2	0	2	1	8
259	2	0	1	0	0	0	3	1	0	0	8
260	3	1	2	0	0	0	1	0	0	0	8
261	1	1	2	0	0	0	0	1	1	1	8
263	1	2	2	0	0	0	0	1	0	1	8
264	2	0	3	0	1	0	4	0	0	1	8
265	3	3	3	0	0	0	0	1	2	1	8
267	1	1	1	0	0	0	0	0	0	0	58
268	1	1	2	0	1	0	0	0	1	0	58
269	1	1	1	0	0	0	0	0	1	0	58
270	1	1	1	0	0	0	0	0	1	0	58
271	1	1	1	0	0	0	0	0	0	0	58
272	1	1	0	0	0	0	0	0	0	0	58
273	1	1	0	0	0	0	0	1	0	1	58
274	1	2	2	0	0	0	0	0	1	0	58
275	1	1	1	0	0	0	0	1	2	1	58
277	1	1	1	0	0	0	0	0	1	0	58
278	1	1	1	0	0	0	0	0	1	0	58
279	1	3	2	0	0	0	0	0	1	0	58
281	1	2	2	0	1	0	0	0	2	0	55
282	1	1	1	0	0	0	0	1	2	0	55
283	1	1	1	0	1	0	1	1	1	2	55
284	1	1	1	0	1	0	1	1	1	2	55
285	1	1	1	0	0	0	0	1	1	1	55
286	1	1	1	0	0	0	0	1	1	1	55
287	1	1	1	0	0	0	0	1	1	1	55
289	1	1	2	0	0	0	1	0	1	0	55
290	1	1	2	0	0	0	1	0	1	0	55
291	1	1	1	0	0	0	0	1	1	1	55
292	1	0	1	0	0	0	2	0	1	1	55
293	1	1	1	0	0	0	0	1	1	0	55
294	1	1	1	0	2	0	0	0	0	1	55
297	1	1	1	0	1	0	0	1	0	1	88
298	1	1	1	0	1	0	0	1	0	1	88
299	1	1	1	0	0	0	0	1	1	1	88
300	1	2	2	0	0	0	0	0	1	1	88
301	1	1	1	0	0	0	0	0	0	1	88
302	1	1	2	0	1	0	1	0	1	1	88
303	1	1	1	0	0	0	0	1	1	1	88
304	1	2	2	0	0	0	0	0	0	1	88
305	1	2	2	0	0	0	0	1	2	1	88
306	1	1	1	0	0	0	0	1	1	1	88
307	1	1	1	0	0	0	0	1	1	1	88
308	1	1	2	0	1	0	1	0	1	1	88
309	1	1	1	0	1	0	0	1	0	1	89
310	1	1	2	0	2	0	1	0	0	0	89
311	1	2	2	0	0	0	0	0	1	0	89
312	1	1	3	0	1	0	2	0	1	1	89
313	1	1	1	0	0	0	0	1	1	1	89
314	1	1	1	0	0	0	0	1	1	1	89
315	1	1	1	0	0	0	0	1	0	1	89
316	1	1	1	0	2	0	1	0	2	1	89
317	1	1	1	0	0	0	0	1	1	2	89
318	1	1	1	0	1	0	0	0	0	1	89
319	1	3	2	0	1	0	1	0	2	0	89
320	1	1	2	0	1	0	1	0	2	1	89
321	1	1	2	0	0	0	1	0	1	0	89
322	1	1	1	0	2	0	0	0	0	0	89
323	1	1	1	0	0	0	0	1	1	0	83
324	1	1	1	0	0	0	0	1	1	1	83
325	1	2	3	0	1	0	1	0	1	0	83
326	1	1	1	0	0	0	0	0	0	1	83
327	1	2	4	0	1	0	0	0	2	1	83
328	1	2	3	0	1	0	1	0	1	1	83
329	1	1	1	0	0	0	2	1	1	2	83
330	1	1	1	0	0	0	0	1	1	0	83
332	2	2	2	1	2	0	2	1	4	0	83
333	1	1	1	0	0	0	0	1	1	1	83
334	2	1	2	0	0	0	2	2	1	1	83
335	1	1	1	0	0	0	0	1	1	0	83
336	1	2	2	0	1	0	3	1	3	2	83
337	1	1	1	0	0	0	0	1	0	1	80
338	1	1	1	0	0	0	0	1	1	1	80
340	1	1	1	0	0	0	0	1	1	1	80
341	1	1	1	0	0	0	0	1	0	1	80
343	1	2	2	0	0	0	0	0	0	0	80
344	1	1	2	0	2	0	0	0	0	0	80
345	1	2	2	0	0	0	0	0	0	0	80
347	1	1	1	0	0	0	0	1	1	1	80
348	1	2	2	0	0	0	0	1	2	1	80
349	1	1	1	0	0	0	0	1	1	1	80
350	1	2	2	0	0	0	0	1	0	1	80
351	6	4	0	1	0	0	3	2	4	3	81
352	2	1	2	0	1	0	2	2	3	2	81
353	1	1	1	0	0	0	0	1	1	1	81
354	1	1	1	0	1	0	0	1	0	1	81
355	3	3	2	0	1	0	1	2	0	3	81
356	3	2	1	0	0	0	1	3	0	4	81
357	1	1	1	0	1	0	0	1	0	1	81
358	3	1	2	0	0	0	4	4	2	4	81
359	5	2	4	0	2	0	3	3	4	3	81
360	3	3	3	0	1	0	0	1	1	1	81
361	2	3	3	1	2	0	3	1	2	1	81
362	3	3	2	0	0	0	1	2	2	2	81
363	3	3	2	0	0	0	1	3	3	3	81
364	4	0	2	0	2	0	5	2	1	4	81
367	1	4	3	0	0	0	1	0	0	1	86
368	1	1	1	0	0	0	0	1	1	1	86
369	1	3	3	0	1	0	0	1	1	1	86
370	1	1	1	0	0	0	0	0	0	1	86
371	1	1	1	0	0	0	0	1	0	1	86
372	1	1	1	0	0	0	1	1	1	2	86
373	1	2	3	0	1	0	1	0	1	0	86
374	1	3	3	0	1	0	0	0	0	0	86
375	2	1	3	0	0	0	2	1	0	1	86
376	1	1	1	0	0	0	0	1	0	1	86
377	2	2	2	0	0	0	0	0	2	0	86
378	1	1	1	0	1	0	0	0	0	1	86
379	2	1	1	0	0	0	0	0	0	0	87
380	1	1	1	0	0	0	0	0	1	1	87
381	1	1	1	0	0	0	0	0	1	0	87
382	1	1	1	0	0	0	0	0	1	1	87
383	1	1	1	0	0	0	0	1	1	2	87
384	1	1	1	0	0	0	1	0	1	1	87
385	1	1	1	0	0	0	0	1	1	1	87
386	1	1	1	0	1	0	1	1	0	1	87
387	1	1	1	0	0	0	0	1	1	1	87
388	1	1	1	0	0	0	0	1	1	2	87
389	1	1	1	0	0	0	0	0	1	0	87
390	1	1	1	0	0	0	0	1	1	1	87
392	1	2	2	0	0	0	0	0	1	1	87
394	1	1	1	0	0	0	0	0	0	0	84
396	1	1	1	0	0	0	0	0	1	0	84
397	1	1	1	0	0	0	1	0	0	0	84
399	1	2	2	0	0	0	0	1	1	0	84
400	1	2	2	0	0	0	0	0	0	0	84
401	1	1	1	0	0	0	0	2	1	1	84
403	1	1	1	0	0	0	1	0	0	1	84
404	1	2	2	0	0	0	1	0	0	0	84
405	1	2	2	0	0	0	0	0	0	0	84
406	1	1	1	0	0	0	0	0	0	1	84
407	1	1	1	0	0	0	0	1	0	1	85
408	1	1	1	0	0	0	1	0	0	1	85
409	1	1	1	0	0	0	0	1	1	1	85
410	1	1	1	0	0	0	1	0	0	0	85
411	1	1	1	0	0	0	1	0	0	0	85
412	1	1	1	0	0	0	0	0	1	0	85
413	1	1	1	0	0	0	0	0	1	0	85
414	1	1	1	0	0	0	0	0	1	0	85
415	1	1	1	0	0	0	0	1	1	0	85
416	1	1	1	0	0	0	0	1	1	1	85
417	1	2	2	0	0	0	1	1	2	0	85
419	1	1	1	0	0	0	1	1	1	1	85
420	1	1	1	0	0	0	1	0	0	0	85
421	4	3	2	0	1	0	0	2	1	1	3
422	4	2	1	0	0	0	0	1	1	0	3
423	1	1	1	0	0	0	0	1	1	1	3
424	2	1	2	0	1	0	3	1	3	1	3
425	1	1	1	0	0	0	2	2	3	0	3
427	4	5	3	0	0	0	1	1	1	2	3
428	1	1	1	0	1	0	0	1	1	1	3
429	2	3	4	0	1	0	1	0	4	2	3
430	3	2	3	2	0	0	1	2	4	1	3
431	1	1	1	0	0	0	0	2	1	1	3
432	1	1	1	0	0	0	0	2	1	0	3
433	1	1	1	0	0	0	0	2	1	1	3
434	1	3	2	0	2	0	3	1	3	2	3
435	1	2	2	0	0	0	0	1	1	1	7
436	1	4	3	0	1	0	1	0	1	1	7
437	1	1	1	0	0	0	0	0	0	1	7
438	1	1	2	0	2	0	1	0	3	0	7
439	1	1	1	0	0	0	0	1	1	1	7
440	1	1	2	0	1	0	1	0	1	1	7
441	1	1	1	0	0	0	0	0	0	1	7
442	1	1	1	0	1	0	0	1	0	1	7
443	1	2	2	0	0	0	0	0	1	0	7
444	1	1	1	0	0	0	0	0	0	1	7
445	1	1	1	0	1	0	0	1	0	1	7
446	1	1	1	0	0	0	0	0	0	0	7
447	1	2	2	0	0	0	0	0	0	0	7
448	1	1	1	0	1	0	0	1	0	1	7
449	1	1	3	0	2	0	1	1	1	2	244
451	1	1	1	0	1	0	0	1	1	2	244
452	1	3	4	0	1	0	1	0	1	1	244
453	1	1	3	0	2	0	2	0	1	0	244
454	1	2	1	0	2	0	0	0	1	0	244
457	1	3	3	0	1	0	0	1	2	0	244
458	1	2	3	0	2	0	1	0	0	0	244
459	1	3	3	0	0	0	0	0	2	0	244
460	1	1	3	0	1	0	0	0	1	0	244
461	1	1	4	0	4	0	0	0	2	0	244
462	1	2	3	0	1	0	1	0	1	0	244
463	2	1	1	0	0	0	0	1	1	0	241
464	2	1	2	0	0	0	1	0	1	0	241
465	2	1	1	0	0	0	0	0	0	0	241
466	2	1	2	0	0	0	0	0	1	0	241
468	2	1	1	0	0	0	2	0	0	0	241
469	2	1	1	0	0	0	0	1	1	0	241
470	2	1	1	0	0	0	0	0	0	0	241
471	2	1	2	0	0	0	0	0	1	0	241
472	2	1	3	0	0	0	0	0	0	0	241
474	2	1	1	0	0	0	0	1	1	0	241
475	2	1	2	0	0	0	2	0	1	0	241
476	2	1	3	0	0	0	0	0	2	0	241
477	1	1	1	0	1	0	0	0	0	1	240
479	1	1	1	0	1	0	0	1	0	1	240
480	1	1	1	0	0	0	0	0	1	1	240
481	1	2	2	0	0	0	1	0	1	1	240
482	1	1	1	0	2	0	0	1	0	2	240
483	1	1	1	0	1	0	0	1	0	1	240
484	1	0	1	0	1	0	2	0	1	1	240
485	1	1	1	0	1	0	0	1	1	2	240
486	1	1	1	0	2	0	0	0	1	1	240
487	1	1	1	0	2	0	0	0	1	1	240
488	1	1	1	0	2	0	0	1	0	2	240
489	1	2	2	0	1	0	1	0	0	1	240
490	1	0	1	0	1	0	2	0	1	1	240
491	1	4	3	0	2	0	0	0	0	0	243
492	1	1	1	0	0	0	1	0	0	0	243
493	1	1	2	0	0	0	1	0	1	0	243
494	1	1	1	1	0	0	0	0	0	0	243
495	1	1	1	0	0	0	0	1	1	1	243
496	1	1	1	0	0	0	1	0	0	0	243
497	1	1	1	0	0	0	1	0	0	0	243
498	1	1	1	0	0	0	0	0	0	0	243
499	1	1	1	0	0	0	0	1	0	1	243
500	1	1	1	0	0	0	0	1	0	1	243
501	1	2	2	0	0	0	0	0	0	0	243
502	1	3	2	0	0	0	0	0	2	0	243
503	1	1	1	0	0	0	0	1	0	1	243
504	1	1	1	0	0	0	0	0	0	0	243
506	1	3	4	0	1	0	2	0	1	0	242
507	1	3	2	0	0	0	0	1	1	1	242
508	1	1	1	0	1	0	0	1	0	0	242
509	1	3	3	0	0	0	0	0	1	0	242
510	1	3	4	0	0	0	0	0	1	0	242
511	1	4	5	0	0	0	1	0	1	0	242
512	1	2	1	0	1	0	0	1	1	0	242
513	1	3	3	0	0	0	0	1	1	0	242
514	1	1	2	0	0	0	1	2	2	1	242
515	1	3	3	0	1	0	0	0	0	0	242
517	1	1	2	0	0	0	1	0	1	0	242
518	1	2	2	0	0	0	1	0	1	0	242
519	2	2	2	1	0	0	1	0	0	0	39
520	2	3	3	0	0	0	0	0	1	0	39
521	1	1	1	0	0	0	1	1	1	1	39
522	1	2	2	0	1	0	0	0	1	0	39
523	1	1	1	0	0	0	0	1	2	1	39
524	1	2	2	0	0	0	0	0	1	0	39
525	1	1	1	0	0	0	1	1	1	1	39
526	1	2	2	0	1	0	1	0	0	0	39
527	1	2	2	0	0	0	0	0	1	0	39
528	1	1	1	1	1	0	0	0	0	0	39
529	1	2	2	0	0	0	0	0	1	0	39
530	1	2	2	0	1	0	1	0	0	0	39
531	1	1	1	1	1	0	0	0	0	0	39
532	1	2	2	0	0	0	0	0	1	0	39
533	1	3	2	0	1	0	0	2	2	2	38
534	2	1	1	0	1	0	0	3	1	2	38
535	3	3	2	0	1	0	0	3	3	3	38
537	1	3	2	0	0	0	0	2	3	1	38
539	3	1	1	1	0	0	0	1	0	0	38
541	2	1	1	0	0	0	0	1	0	0	38
542	3	1	2	2	0	0	1	0	1	0	38
543	2	1	1	1	0	0	0	2	1	1	38
544	3	1	1	1	0	0	0	1	0	0	38
545	2	1	1	1	0	0	0	2	1	1	38
546	3	2	3	0	0	0	1	1	0	0	38
547	0	3	1	0	0	0	1	1	1	0	31
548	0	3	0	0	1	0	0	0	1	0	31
549	0	3	0	0	0	0	1	1	1	0	31
550	0	3	0	0	2	0	2	1	0	0	31
552	0	2	0	1	1	0	1	1	1	0	31
553	0	4	0	0	0	0	1	0	2	0	31
554	0	3	0	0	2	0	2	1	0	0	31
555	0	3	0	0	0	0	0	1	1	0	31
556	0	2	0	0	0	0	0	0	0	0	31
557	0	2	0	0	0	0	0	0	2	0	31
558	0	3	0	0	0	0	2	0	0	0	31
559	0	4	0	0	2	0	0	1	1	0	31
560	0	2	0	0	0	0	2	0	0	0	31
562	1	1	1	0	0	0	0	0	0	1	30
563	1	1	1	0	0	0	1	0	1	0	30
564	1	1	1	0	0	0	0	1	0	1	30
565	1	1	1	0	0	0	0	1	1	1	30
566	1	2	2	0	1	0	1	0	0	0	30
567	1	1	1	0	0	0	1	1	1	1	30
569	1	1	1	0	1	0	0	1	0	1	30
570	1	1	1	0	1	0	1	1	0	1	30
571	1	2	2	0	0	0	0	1	2	1	30
574	1	1	1	0	0	0	0	0	1	1	30
576	5	3	1	0	0	0	1	3	0	4	37
577	5	4	1	0	0	0	1	2	0	2	37
578	5	4	1	0	0	0	1	2	0	2	37
579	3	4	1	0	0	0	1	2	2	3	37
581	3	5	1	0	1	0	1	1	0	2	37
582	3	4	1	0	0	0	1	1	2	2	37
583	3	3	2	0	0	0	1	1	3	1	37
584	3	3	2	0	0	0	2	2	3	2	37
585	4	5	2	0	1	0	1	1	4	3	37
586	4	5	3	0	3	0	0	2	4	3	37
587	1	1	1	1	0	0	1	1	0	0	37
588	1	1	1	0	0	0	1	1	0	1	37
589	1	5	3	0	0	0	0	0	0	0	36
591	1	3	3	0	1	0	0	0	1	0	36
592	1	3	3	0	2	0	0	1	2	0	36
593	1	2	2	0	0	0	0	1	2	1	36
595	1	2	2	0	0	0	0	0	1	0	36
596	1	1	1	0	0	0	0	0	0	1	36
597	1	1	1	0	0	0	0	0	0	1	36
598	1	1	1	0	1	0	0	1	0	1	36
599	1	1	1	0	1	0	0	1	0	1	36
601	1	1	1	0	1	0	1	2	0	1	36
602	1	2	3	0	2	0	1	0	0	0	36
603	3	3	1	0	0	0	0	1	1	1	34
604	1	1	1	0	2	0	4	1	1	1	34
607	1	0	1	0	1	0	2	2	1	1	34
608	1	0	1	0	2	0	4	2	2	1	34
610	2	2	1	1	0	0	2	0	1	0	34
611	1	0	1	0	3	0	4	1	1	0	34
613	1	2	1	0	1	0	0	2	1	1	34
614	1	2	3	0	2	0	1	1	1	1	34
616	1	2	2	0	2	0	1	0	1	0	34
617	2	1	1	0	0	0	0	1	1	1	66
618	2	1	2	0	0	0	1	1	1	0	66
619	2	1	1	0	1	0	0	2	1	1	66
621	2	1	1	0	0	0	0	1	1	1	66
622	2	1	3	0	1	0	2	1	1	0	66
623	2	1	1	0	1	0	0	1	0	0	66
624	2	1	1	0	0	0	0	1	1	0	66
625	2	1	1	0	0	0	0	1	1	1	66
626	2	1	1	0	0	0	0	1	1	0	66
627	2	2	2	0	0	0	2	2	2	1	66
628	2	1	2	0	2	0	1	1	1	0	66
629	2	1	2	0	3	0	1	1	0	0	66
630	2	5	5	0	1	0	0	1	2	0	66
631	1	2	2	0	0	0	0	0	0	0	67
632	1	1	1	0	0	0	0	1	1	1	67
633	1	1	1	0	0	0	1	0	0	0	67
634	1	1	1	0	0	0	0	1	0	1	67
635	1	1	1	0	0	0	0	1	1	1	67
636	1	1	1	0	0	0	1	0	0	0	67
637	1	1	1	0	0	0	0	1	1	1	67
638	1	1	1	0	0	0	0	1	0	1	67
639	4	5	4	0	0	0	0	1	2	1	67
640	1	1	2	0	0	0	1	0	2	0	67
641	2	2	2	0	0	0	1	0	1	0	67
642	1	1	1	0	0	0	0	1	1	1	67
643	1	1	1	0	0	0	0	1	0	1	67
644	1	1	2	0	1	0	1	0	0	0	67
645	1	1	1	0	0	0	1	0	0	0	68
646	1	1	2	0	0	0	1	0	1	0	68
647	1	2	2	0	0	0	0	0	2	0	68
648	1	1	1	0	0	0	1	0	0	0	68
649	1	1	1	0	0	0	0	1	1	0	68
650	1	1	1	0	0	0	1	0	0	0	68
651	1	1	1	0	0	0	0	1	1	0	68
653	1	2	2	0	0	0	0	0	3	0	68
654	1	1	1	0	1	0	0	1	1	0	68
656	1	1	1	0	0	0	0	0	1	0	68
657	1	1	1	0	0	0	0	1	1	1	68
