Index	AgentType	WordCount	Politeness	Perspective	userID
1401	robot	25	False		912
1402	robot	27	False	ambiguous	912
1403	robot	31	False	agent	912
1405	robot	35	False	agent	912
1407	robot	35	False		912
1408	robot	36	False	agent	912
1410	robot	44	False	agent	912
1411	robot	36	False		912
1412	robot	42	False	agent	912
1413	robot	48	False	agent	912
1414	robot	42	False	ambiguous	912
1415	robot	16	False	ambiguous	902
1416	robot	9	False	ambiguous	902
1417	robot	9	False	neither	902
1418	robot	19	False	agent	902
1419	robot	16	False	ambiguous	902
1421	robot	19	False	neither	902
1422	robot	11	False	ambiguous	902
1423	robot	9	False	ambiguous	902
1424	robot	15	False	ambiguous	902
1425	robot	9	False	agent	902
1426	robot	8	False	agent	902
1427	robot	17	False	agent	902
1428	robot	9	False	agent	902
1429	human	6	False	neither	903
1430	human	10	False	agent	903
1432	human	12	False	ambiguous	903
1435	human	12	False	neither	903
1436	human	7	False	agent	903
1437	human	14	False	ambiguous	903
1438	human	4	False	neither	903
1439	human	14	False	ambiguous	903
1440	human	11	False	neither	903
1441	human	11	False	neither	903
1442	human	9	False	neither	903
1443	robot	25	False	neither	900
1444	robot	27	False	agent	900
1445	robot	11	False	agent	900
1447	robot	17	False	ambiguous	900
1448	robot	28	False	neither	900
1449	robot	26	False	ambiguous	900
1450	robot	13	False	agent	900
1451	robot	5	False	neither	900
1452	robot	34	False	neither	900
1453	robot	24	False	ambiguous	900
1454	robot	18	False	agent	900
1456	robot	10	False	neither	900
1457	human	18	False	agent	901
1458	human	13	False	neither	901
1459	human	14	False	neither	901
1460	human	13	False	neither	901
1461	human	11	False	agent	901
1462	human	12	False	agent	901
1463	human	15	False	agent	901
1464	human	14	False	agent	901
1465	human	15	False	neither	901
1467	human	12	False	agent	901
1468	human	15	False	agent	901
1469	human	12	False	neither	901
1470	human	20	False	neither	901
1472	robot	11	False	neither	906
1474	robot	16	False	ambiguous	906
1475	robot	9	False	neither	906
1476	robot	9	False	neither	906
1477	robot	12	False	ambiguous	906
1482	robot	15	False	neither	906
1483	robot	17	False	ambiguous	906
1484	robot	14	False	ambiguous	906
1485	robot	14	False	agent	904
1486	robot	12	False	ambiguous	904
1487	robot	7	False	neither	904
1489	robot	15	False	ambiguous	904
1490	robot	8	False	agent	904
1491	robot	8	False	agent	904
1492	robot	20	False	agent	904
1493	robot	15	False	ambiguous	904
1494	robot	9	False	agent	904
1495	robot	20	False	ambiguous	904
1496	robot	21	False	agent	904
1497	robot	9	False	agent	904
1498	robot	16	False	agent	904
1499	human	12	False	agent	905
1500	human	12	False	agent	905
1501	human	10	False	agent	905
1503	human	20	False	agent	905
1504	human	16	False	agent	905
1505	human	13	False	agent	905
1506	human	15	False	agent	905
1507	human	7	False	neither	905
1508	human	10	False	ambiguous	905
1509	human	13	False	agent	905
1510	human	12	False	neither	905
1511	human	13	False	neither	905
1512	human	21	False	agent	905
1513	robot	9	False	neither	908
1514	robot	7	False	ambiguous	908
1515	robot	22	False	ambiguous	908
1516	robot	6	False	neither	908
1517	robot	20	False	ambiguous	908
1518	robot	21	False	neither	908
1519	robot	6	False	ambiguous	908
1520	robot	13	False	neither	908
1522	robot	6	False	ambiguous	908
1523	robot	6	False	neither	908
1524	robot	5	False	neither	908
1525	robot	12	False	neither	908
1526	robot	13	False	ambiguous	908
1527	human	10	False	neither	909
1528	human	14	False	ambiguous	909
1529	human	15	False	agent	909
1530	human	12	False	agent	909
1531	human	18	False	ambiguous	909
1532	human	20	False	ambiguous	909
1533	human	13	False	agent	909
1534	human	21	False	ambiguous	909
1535	human	22	False	ambiguous	909
1536	human	17	False	agent	909
1537	human	15	False	neither	909
1538	human	13	False	agent	909
1539	human	10	False	agent	909
1540	human	15	False	ambiguous	909
1541	robot	9	False	neither	922
1542	robot	16	False	ambiguous	922
1543	robot	9	False	neither	922
1544	robot	15	False	ambiguous	922
1545	robot	8	False	agent	922
1547	robot	13	False	ambiguous	922
1548	robot	9	False	neither	922
1550	robot	9	False	agent	922
1551	robot	9	False	agent	922
1552	robot	9	False	agent	922
1553	robot	9	False	neither	922
1554	robot	5	False	neither	922
1555	robot	9	False	agent	926
1556	robot	7	False	ambiguous	926
1558	robot	16	False	neither	926
1560	robot	5	False	neither	926
1561	robot	9	False	neither	926
1563	robot	7	False	ambiguous	926
1564	robot	18	False	neither	926
1565	robot	7	False	ambiguous	926
1566	robot	9	False	ambiguous	926
1567	robot	7	False	ambiguous	926
1568	robot	5	False	ambiguous	926
1569	human	12	False	ambiguous	927
1570	human	5	False	ambiguous	927
1571	human	9	False	neither	927
1572	human	10	False	agent	927
1573	human	15	False	agent	927
1574	human	9	False	neither	927
1575	human	3	False	neither	927
1576	human	14	False	neither	927
1577	human	10	False	neither	927
1578	human	9	False	neither	927
1579	human	9	False	neither	927
1580	human	7	False	agent	927
1581	human	7	False	agent	927
1582	human	17	False	agent	927
